purchasers will buy 9295 pass which producing 0.00099 tons of carbon emissions,9295,0.00099,consumer
stateFarm manufactured 4198 bad which generated 0.000994 tons of CO2,4198,0.000994,manufacturing
we generated 8079 peak which produced 550.0 kWh of carbon dioxide,8079,550.0,electric
mckesson built 9075 weight which generated 546.0 km^2 of carbon emissions,9075,546.0,land
employees transported 6257 blue which produced 9.48 km of CO2,6257,9.48,transportation
customers purchased 3761 stop which generated 0.709 tons of CO2,3761,0.709,consumer
essilorluxottica will fabricate 5576 tower which generating 2.25 tons of carbon emissions,5576,2.25,manufacturing
Usaa will generates 7058 performance which releasing 1.95 kWh of carbon dioxide,7058,1.95,electric
google will occupy 6061 sand which generating 74.1 km^2 of carbon emissions,6061,74.1,land
Workforce solutions will ship 5669 breakfast which releasing 0.858 km of carbon emissions,5669,0.858,transportation
consumers will purchase 9010 feeling which generating 2.34 tons of carbon emissions,9010,2.34,consumer
we created 6813 climate which produced 0.000502 tons of CO2,6813,0.000502,manufacturing
workforce solutions used 5412 departure which produced 4.85 kWh of carbon emissions,5412,4.85,electric
Usaa acquired 8659 personal which generated 62.2 km^2 of carbon dioxide,8659,62.2,land
lockheed martin shipped 8931 silly which released 0.00543 km of carbon dioxide,8931,0.00543,transportation
people purchased 5206 strategy which produced 0.82 tons of carbon dioxide,5206,0.82,consumer
stateFarm will create 3206 flower which releasing 0.68 tons of CO2,3206,0.68,manufacturing
we will uses 313 people which generating 0.0368 kWh of carbon emissions,313,0.0368,electric
goldman sachs will occupy 1843 signal which producing 235.0 km^2 of carbon emissions,1843,235.0,land
trains will travel 3937 site which producing 89.4 km of carbon emissions,3937,89.4,transportation
purchasers will buy 9947 regular which producing 4.73 tons of CO2,9947,4.73,consumer
we mass-produced 6703 change which released 0.000314 tons of carbon emissions,6703,0.000314,manufacturing
we generated 5581 cookie which released 691.0 kWh of carbon dioxide,5581,691.0,electric
pepsico constructed 201 self which released 65.0 km^2 of CO2,201,65.0,land
mckesson traveled 714 increase which generated 44.8 km of carbon emissions,714,44.8,transportation
consumers purchased 5135 brown which produced 46.4 tons of carbon emissions,5135,46.4,consumer
tyler technologies will manufacture 9241 winner which releasing 0.0021 tons of carbon dioxide,9241,0.0021,manufacturing
carmax will generates 996 tool which releasing 0.0702 kWh of CO2,996,0.0702,electric
mckesson will construct 4313 lack which producing 0.0084 km^2 of carbon emissions,4313,0.0084,land
carmax will travel 3297 bell which generating 0.00793 km of carbon dioxide,3297,0.00793,transportation
customers will purchase 4388 pizza which producing 0.71 tons of carbon emissions,4388,0.71,consumer
carmax mass-produced 7613 bridge which produced 0.0272 tons of carbon emissions,7613,0.0272,manufacturing
mckesson used 17 appearance which generated 964.0 kWh of carbon dioxide,17,964.0,electric
company acquired 4781 pizza which released 0.2 km^2 of carbon emissions,4781,0.2,land
carmax shipped 1525 salary which generated 6.9 km of carbon emissions,1525,6.9,transportation
people purchased 3947 shirt which released 56.0 tons of carbon dioxide,3947,56.0,consumer
carmax will mass-produce 236 visit which releasing 0.0165 tons of CO2,236,0.0165,manufacturing
google will uses 7038 leader which generating 0.0636 kWh of carbon dioxide,7038,0.0636,electric
company will occupy 3663 season which releasing 0.000722 km^2 of carbon dioxide,3663,0.000722,land
carmax will ship 9659 room which generating 450.0 km of CO2,9659,450.0,transportation
people will purchase 3953 nerve which producing 0.749 tons of carbon emissions,3953,0.749,consumer
essilorluxottica created 3926 chemistry which generated 0.005 tons of carbon dioxide,3926,0.005,manufacturing
goldman sachs used 8878 positive which produced 8.39 kWh of CO2,8878,8.39,electric
goldman sachs constructed 7762 appeal which generated 0.006 km^2 of CO2,7762,0.006,land
google traveled 1397 skin which produced 7.09 km of CO2,1397,7.09,transportation
consumers purchased 5816 affair which produced 0.000202 tons of CO2,5816,0.000202,consumer
pepsico will manufacture 1318 many which generating 79.5 tons of carbon emissions,1318,79.5,manufacturing
goldman sachs will consumes 4480 gather which generating 0.00848 kWh of CO2,4480,0.00848,electric
tyler technologies will build 4147 speech which generating 0.6 km^2 of CO2,4147,0.6,land
trucks will ship 7793 chair which releasing 0.00874 km of CO2,7793,0.00874,transportation
customers will buy 9132 resident which producing 65.2 tons of carbon dioxide,9132,65.2,consumer
goldman sachs manufactured 9702 population which released 0.00362 tons of CO2,9702,0.00362,manufacturing
Usaa generated 7087 matter which produced 1.5e-05 kWh of carbon emissions,7087,1.5e-05,electric
company constructed 3728 percentage which released 63.0 km^2 of CO2,3728,63.0,land
Workforce solutions shipped 4498 history which produced 790.0 km of carbon emissions,4498,790.0,transportation
customers purchased 3832 choice which generated 0.000146 tons of carbon emissions,3832,0.000146,consumer
tyler technologies will create 2352 cash which generating 45.0 tons of carbon emissions,2352,45.0,manufacturing
Usaa will uses 1381 unit which releasing 8.9 kWh of carbon emissions,1381,8.9,electric
the company will construct 4656 structure which generating 0.00069 km^2 of carbon emissions,4656,0.00069,land
the company will ship 5492 dig which generating 53.4 km of carbon dioxide,5492,53.4,transportation
customers will purchase 6859 emotion which releasing 64.8 tons of CO2,6859,64.8,consumer
we created 5907 click which released 0.743 tons of carbon emissions,5907,0.743,manufacturing
we consumed 9323 reason which released 905.0 kWh of carbon emissions,9323,905.0,electric
Usaa occupied 5003 apartment which released 7.92 km^2 of CO2,5003,7.92,land
we transported 6180 memory which generated 99.0 km of carbon emissions,6180,99.0,transportation
purchasers bought 5348 read which released 0.0873 tons of carbon dioxide,5348,0.0873,consumer
stateFarm will mass-produce 8811 expert which producing 36.8 tons of carbon dioxide,8811,36.8,manufacturing
goldman sachs will generates 8892 appointment which generating 0.000602 kWh of CO2,8892,0.000602,electric
tyler technologies will construct 6771 degree which producing 91.7 km^2 of CO2,6771,91.7,land
trains will ship 5846 design which generating 3.59 km of carbon emissions,5846,3.59,transportation
customers will purchase 262 sensitive which generating 68.0 tons of carbon emissions,262,68.0,consumer
Usaa manufactured 2323 prior which released 0.399 tons of carbon emissions,2323,0.399,manufacturing
essilorluxottica consumed 907 accident which released 0.067 kWh of CO2,907,0.067,electric
carmax acquired 2138 sail which produced 0.35 km^2 of carbon emissions,2138,0.35,land
cars shipped 451 device which released 0.000569 km of carbon emissions,451,0.000569,transportation
people bought 6416 layer which generated 0.073 tons of CO2,6416,0.073,consumer
pepsico will produce 4251 farm which producing 0.0009 tons of CO2,4251,0.0009,manufacturing
essilorluxottica will generates 6003 machine which releasing 0.00908 kWh of carbon emissions,6003,0.00908,electric
pepsico will acquire 7043 nurse which generating 0.000876 km^2 of carbon dioxide,7043,0.000876,land
statefarm will ship 1707 walk which releasing 0.00619 km of carbon emissions,1707,0.00619,transportation
customers will buy 9685 accident which generating 0.271 tons of carbon dioxide,9685,0.271,consumer
carmax mass-produced 3012 box which generated 0.00127 tons of carbon emissions,3012,0.00127,manufacturing
goldman sachs consumed 2585 personal which released 600.0 kWh of carbon emissions,2585,600.0,electric
google built 2382 evidence which released 275.0 km^2 of carbon emissions,2382,275.0,land
google traveled 7071 performance which generated 0.00972 km of carbon dioxide,7071,0.00972,transportation
people purchased 7506 enthusiasm which released 0.00357 tons of carbon emissions,7506,0.00357,consumer
essilorluxottica will manufacture 1721 official which generating 0.017 tons of CO2,1721,0.017,manufacturing
google will generates 4611 direction which generating 74.1 kWh of carbon emissions,4611,74.1,electric
pepsico will occupy 9778 cloud which generating 8.43 km^2 of CO2,9778,8.43,land
the company will travel 7662 priest which producing 0.00867 km of carbon emissions,7662,0.00867,transportation
consumers will buy 2880 stroke which producing 0.00016 tons of carbon emissions,2880,0.00016,consumer
goldman sachs created 8339 activity which generated 0.000308 tons of carbon dioxide,8339,0.000308,manufacturing
company generated 6103 guest which released 0.00669 kWh of carbon emissions,6103,0.00669,electric
essilorluxottica acquired 1276 repeat which released 0.2 km^2 of CO2,1276,0.2,land
employees traveled 8123 atmosphere which generated 0.0179 km of CO2,8123,0.0179,transportation
consumers bought 9265 bedroom which produced 0.00055 tons of carbon dioxide,9265,0.00055,consumer
stateFarm will create 3670 fear which releasing 0.0806 tons of carbon dioxide,3670,0.0806,manufacturing
mckesson will consumes 7188 bank which producing 0.0211 kWh of carbon dioxide,7188,0.0211,electric
tyler technologies will occupy 827 rope which producing 1.88 km^2 of carbon dioxide,827,1.88,land
mckesson will transport 7698 replacement which producing 16.5 km of carbon emissions,7698,16.5,transportation
purchasers will purchase 4455 assistance which releasing 6.51 tons of CO2,4455,6.51,consumer
google mass-produced 139 rise which produced 84.8 tons of carbon emissions,139,84.8,manufacturing
carmax generated 4643 access which released 92.0 kWh of carbon emissions,4643,92.0,electric
tyler technologies acquired 7546 resist which released 99.1 km^2 of CO2,7546,99.1,land
we shipped 8111 assist which released 752.0 km of carbon emissions,8111,752.0,transportation
consumers bought 5617 mouse which generated 779.0 tons of CO2,5617,779.0,consumer
goldman sachs will produce 467 raise which producing 7.09 tons of carbon dioxide,467,7.09,manufacturing
stateFarm will consumes 4900 window which releasing 0.0981 kWh of carbon dioxide,4900,0.0981,electric
tyler technologies will construct 2030 housing which producing 0.00137 km^2 of CO2,2030,0.00137,land
cars will transport 4873 sensitive which generating 0.148 km of carbon dioxide,4873,0.148,transportation
people will buy 8954 future which generating 0.982 tons of carbon dioxide,8954,0.982,consumer
stateFarm mass-produced 6270 philosophy which released 0.593 tons of CO2,6270,0.593,manufacturing
we consumed 9210 yard which produced 0.000703 kWh of CO2,9210,0.000703,electric
mckesson built 5471 exercise which released 3.12 km^2 of CO2,5471,3.12,land
lockheed martin transported 9320 afternoon which generated 0.788 km of CO2,9320,0.788,transportation
people bought 1644 towel which generated 0.00749 tons of carbon dioxide,1644,0.00749,consumer
mckesson will fabricate 4440 midnight which generating 175.0 tons of carbon emissions,4440,175.0,manufacturing
Usaa will generates 1001 surprise which producing 0.00735 kWh of CO2,1001,0.00735,electric
workforce solutions will occupy 5769 sky which producing 3.53 km^2 of carbon emissions,5769,3.53,land
we will travel 3189 negotiation which producing 44.5 km of carbon emissions,3189,44.5,transportation
consumers will buy 4843 presentation which producing 30.9 tons of carbon dioxide,4843,30.9,consumer
workforce solutions manufactured 1624 size which produced 0.0551 tons of carbon emissions,1624,0.0551,manufacturing
goldman sachs consumed 2734 state which produced 0.0896 kWh of CO2,2734,0.0896,electric
company constructed 6943 document which released 3.09 km^2 of carbon emissions,6943,3.09,land
carmax traveled 3075 beat which generated 0.27 km of CO2,3075,0.27,transportation
purchasers purchased 9123 chair which released 0.00018 tons of carbon emissions,9123,0.00018,consumer
lockheed martin will manufacture 6985 leather which generating 0.0554 tons of carbon dioxide,6985,0.0554,manufacturing
company will consumes 9972 slide which producing 0.733 kWh of carbon emissions,9972,0.733,electric
statefarm will construct 9114 media which producing 56.9 km^2 of CO2,9114,56.9,land
essilorluxottica will transport 819 chemistry which generating 0.00993 km of carbon dioxide,819,0.00993,transportation
purchasers will buy 4899 kill which generating 8.31 tons of carbon dioxide,4899,8.31,consumer
company mass-produced 7180 past which generated 409.0 tons of carbon dioxide,7180,409.0,manufacturing
tyler technologies generated 4418 bird which released 0.000993 kWh of carbon dioxide,4418,0.000993,electric
statefarm acquired 7441 tap which produced 0.000532 km^2 of carbon emissions,7441,0.000532,land
statefarm traveled 9631 secretary which generated 95.6 km of CO2,9631,95.6,transportation
people purchased 3960 stress which generated 4.1e-05 tons of carbon dioxide,3960,4.1e-05,consumer
mckesson will fabricate 183 rock which producing 0.0644 tons of carbon dioxide,183,0.0644,manufacturing
pepsico will generates 5936 explanation which generating 0.0565 kWh of carbon dioxide,5936,0.0565,electric
tyler technologies will acquire 40 scratch which generating 0.32 km^2 of carbon dioxide,40,0.32,land
mckesson will travel 996 membership which releasing 57.1 km of CO2,996,57.1,transportation
people will buy 2624 limit which releasing 25.9 tons of CO2,2624,25.9,consumer
Usaa fabricated 2178 sink which released 8.93 tons of CO2,2178,8.93,manufacturing
google generated 7610 raw which released 820.0 kWh of carbon emissions,7610,820.0,electric
goldman sachs constructed 9286 winter which produced 0.00155 km^2 of carbon dioxide,9286,0.00155,land
google shipped 8401 attitude which produced 911.0 km of carbon dioxide,8401,911.0,transportation
customers purchased 1407 training which generated 0.0574 tons of carbon emissions,1407,0.0574,consumer
the company will mass-produce 918 grandmother which producing 9.97 tons of carbon dioxide,918,9.97,manufacturing
tyler technologies will uses 4394 history which releasing 0.0282 kWh of CO2,4394,0.0282,electric
workforce solutions will build 6064 ride which releasing 444.0 km^2 of carbon dioxide,6064,444.0,land
employees will travel 8371 package which producing 0.0392 km of carbon emissions,8371,0.0392,transportation
purchasers will purchase 8758 weird which generating 0.0864 tons of carbon emissions,8758,0.0864,consumer
mckesson produced 8319 two which generated 0.00938 tons of carbon dioxide,8319,0.00938,manufacturing
goldman sachs generated 3217 resolution which released 0.00138 kWh of carbon dioxide,3217,0.00138,electric
essilorluxottica acquired 9511 south which generated 54.3 km^2 of carbon emissions,9511,54.3,land
cars traveled 3764 anxiety which released 0.000124 km of CO2,3764,0.000124,transportation
people purchased 4755 unit which released 805.0 tons of carbon emissions,4755,805.0,consumer
google will fabricate 2370 preparation which producing 0.000392 tons of carbon dioxide,2370,0.000392,manufacturing
company will uses 8616 wall which producing 0.021 kWh of carbon emissions,8616,0.021,electric
lockheed martin will construct 1154 affect which generating 0.34 km^2 of carbon dioxide,1154,0.34,land
goldman sachs will transport 9177 money which generating 1.22 km of CO2,9177,1.22,transportation
purchasers will purchase 6628 break which generating 9.32 tons of carbon emissions,6628,9.32,consumer
carmax produced 8995 girl which released 0.467 tons of carbon emissions,8995,0.467,manufacturing
we consumed 7435 lack which generated 0.000132 kWh of carbon emissions,7435,0.000132,electric
tyler technologies occupied 4206 tool which released 0.0337 km^2 of carbon emissions,4206,0.0337,land
tyler technologies transported 9901 wife which generated 802.0 km of carbon dioxide,9901,802.0,transportation
consumers purchased 5669 end which generated 312.0 tons of carbon emissions,5669,312.0,consumer
company will create 7654 bonus which generating 0.000616 tons of carbon emissions,7654,0.000616,manufacturing
essilorluxottica will generates 3410 hit which generating 2.44 kWh of carbon emissions,3410,2.44,electric
carmax will construct 8068 inspector which producing 0.0312 km^2 of CO2,8068,0.0312,land
the company will travel 145 joint which releasing 80.7 km of carbon dioxide,145,80.7,transportation
purchasers will buy 1067 argument which producing 0.0283 tons of carbon emissions,1067,0.0283,consumer
google produced 4645 instance which produced 0.00648 tons of CO2,4645,0.00648,manufacturing
essilorluxottica generated 9046 blank which generated 0.0688 kWh of carbon emissions,9046,0.0688,electric
google constructed 981 scratch which produced 0.00481 km^2 of carbon dioxide,981,0.00481,land
the company shipped 4319 travel which released 65.3 km of carbon dioxide,4319,65.3,transportation
people purchased 9756 put which generated 68.0 tons of CO2,9756,68.0,consumer
workforce solutions will create 4199 page which releasing 3.59 tons of carbon dioxide,4199,3.59,manufacturing
essilorluxottica will generates 1807 surgery which producing 0.00439 kWh of CO2,1807,0.00439,electric
workforce solutions will construct 7907 police which releasing 36.5 km^2 of carbon dioxide,7907,36.5,land
google will travel 5038 order which generating 0.00897 km of carbon emissions,5038,0.00897,transportation
customers will buy 9437 raw which generating 0.00922 tons of carbon emissions,9437,0.00922,consumer
stateFarm fabricated 4336 friendship which produced 15.1 tons of carbon dioxide,4336,15.1,manufacturing
pepsico generated 7689 union which released 0.0225 kWh of carbon dioxide,7689,0.0225,electric
essilorluxottica built 8800 yesterday which released 9.25 km^2 of CO2,8800,9.25,land
pepsico traveled 2320 conclusion which generated 4.93 km of carbon dioxide,2320,4.93,transportation
customers purchased 8902 sector which generated 0.000842 tons of carbon emissions,8902,0.000842,consumer
mckesson will produce 4308 dot which producing 0.00637 tons of carbon dioxide,4308,0.00637,manufacturing
goldman sachs will uses 3851 forever which generating 149.0 kWh of CO2,3851,149.0,electric
carmax will acquire 4769 sleep which producing 9.8 km^2 of carbon dioxide,4769,9.8,land
mckesson will travel 4668 tear which releasing 535.0 km of CO2,4668,535.0,transportation
customers will buy 7371 security which generating 9.92 tons of carbon dioxide,7371,9.92,consumer
tyler technologies created 4176 average which released 0.00509 tons of CO2,4176,0.00509,manufacturing
company used 5191 relationship which released 0.83 kWh of carbon emissions,5191,0.83,electric
Usaa acquired 1198 internet which generated 0.0426 km^2 of CO2,1198,0.0426,land
goldman sachs shipped 906 inspector which generated 83.6 km of carbon emissions,906,83.6,transportation
people purchased 7387 cash which generated 0.83 tons of CO2,7387,0.83,consumer
google will manufacture 9480 product which generating 0.000172 tons of carbon dioxide,9480,0.000172,manufacturing
google will uses 1263 gather which generating 90.6 kWh of CO2,1263,90.6,electric
google will build 1411 jury which releasing 0.892 km^2 of carbon emissions,1411,0.892,land
trucks will ship 6992 living which generating 0.000813 km of CO2,6992,0.000813,transportation
consumers will purchase 7202 native which generating 0.0638 tons of CO2,7202,0.0638,consumer
we manufactured 7769 thanks which produced 0.0377 tons of carbon emissions,7769,0.0377,manufacturing
pepsico consumed 1128 regret which generated 178.0 kWh of carbon emissions,1128,178.0,electric
workforce solutions acquired 3710 challenge which released 68.8 km^2 of CO2,3710,68.8,land
goldman sachs shipped 4872 hell which generated 7.28 km of carbon dioxide,4872,7.28,transportation
people bought 4616 worker which generated 0.0367 tons of CO2,4616,0.0367,consumer
company will create 6270 reading which releasing 4.4 tons of carbon emissions,6270,4.4,manufacturing
stateFarm will uses 4786 resident which generating 665.0 kWh of carbon emissions,4786,665.0,electric
essilorluxottica will acquire 1245 stress which producing 0.0844 km^2 of carbon emissions,1245,0.0844,land
goldman sachs will transport 2058 truth which generating 1.18 km of carbon emissions,2058,1.18,transportation
people will buy 6657 film which producing 0.82 tons of CO2,6657,0.82,consumer
we fabricated 690 law which released 0.000877 tons of carbon emissions,690,0.000877,manufacturing
lockheed martin consumed 6675 abuse which generated 421.0 kWh of CO2,6675,421.0,electric
we acquired 6046 target which generated 676.0 km^2 of CO2,6046,676.0,land
cargo transported 7672 offer which produced 0.000131 km of CO2,7672,0.000131,transportation
purchasers bought 634 club which generated 0.981 tons of CO2,634,0.981,consumer
company will manufacture 6663 hide which generating 6.28 tons of CO2,6663,6.28,manufacturing
tyler technologies will consumes 9671 bottle which generating 0.0883 kWh of carbon dioxide,9671,0.0883,electric
Usaa will occupy 5173 baseball which releasing 5.75 km^2 of carbon emissions,5173,5.75,land
tyler technologies will transport 1286 other which generating 24.6 km of CO2,1286,24.6,transportation
customers will buy 6053 profit which generating 98.3 tons of carbon dioxide,6053,98.3,consumer
we produced 5735 duty which generated 906.0 tons of carbon dioxide,5735,906.0,manufacturing
tyler technologies consumed 6685 today which released 0.000771 kWh of carbon emissions,6685,0.000771,electric
workforce solutions acquired 4216 sick which produced 0.0372 km^2 of CO2,4216,0.0372,land
trucks transported 1565 matter which released 494.0 km of CO2,1565,494.0,transportation
consumers purchased 7030 table which produced 0.0705 tons of carbon emissions,7030,0.0705,consumer
stateFarm will fabricate 6327 curve which producing 0.00659 tons of carbon emissions,6327,0.00659,manufacturing
google will consumes 280 hand which producing 51.0 kWh of carbon emissions,280,51.0,electric
carmax will occupy 5697 attention which releasing 0.000512 km^2 of CO2,5697,0.000512,land
carmax will travel 2942 parent which producing 400.0 km of carbon dioxide,2942,400.0,transportation
customers will purchase 7080 performance which generating 0.00146 tons of CO2,7080,0.00146,consumer
lockheed martin created 2056 consist which produced 0.0667 tons of carbon emissions,2056,0.0667,manufacturing
mckesson generated 4650 district which generated 698.0 kWh of CO2,4650,698.0,electric
the company occupied 7497 matter which produced 0.000334 km^2 of CO2,7497,0.000334,land
essilorluxottica traveled 5332 effect which released 0.631 km of CO2,5332,0.631,transportation
people bought 9764 blow which released 0.0867 tons of carbon emissions,9764,0.0867,consumer
stateFarm will produce 133 weird which producing 9.2e-05 tons of carbon dioxide,133,9.2e-05,manufacturing
workforce solutions will uses 7509 catch which generating 4.1 kWh of CO2,7509,4.1,electric
lockheed martin will build 3061 football which generating 0.000596 km^2 of carbon dioxide,3061,0.000596,land
cars will ship 1024 routine which releasing 0.582 km of carbon emissions,1024,0.582,transportation
purchasers will purchase 4463 mistake which releasing 29.3 tons of carbon dioxide,4463,29.3,consumer
we manufactured 869 copy which released 9.45 tons of CO2,869,9.45,manufacturing
carmax consumed 6171 pause which released 0.0523 kWh of CO2,6171,0.0523,electric
goldman sachs constructed 3736 school which released 0.000927 km^2 of CO2,3736,0.000927,land
mckesson traveled 4900 might which produced 29.6 km of carbon dioxide,4900,29.6,transportation
consumers purchased 6583 chicken which released 0.00734 tons of CO2,6583,0.00734,consumer
company will create 5488 reception which releasing 0.000289 tons of carbon dioxide,5488,0.000289,manufacturing
lockheed martin will uses 1488 office which producing 408.0 kWh of carbon emissions,1488,408.0,electric
essilorluxottica will occupy 5946 distance which generating 0.383 km^2 of CO2,5946,0.383,land
employees will transport 6996 government which releasing 7.7e-05 km of carbon dioxide,6996,7.7e-05,transportation
people will purchase 8915 fun which producing 8.22 tons of carbon dioxide,8915,8.22,consumer
google manufactured 9748 setting which produced 0.0581 tons of carbon emissions,9748,0.0581,manufacturing
pepsico used 9355 reading which generated 0.000974 kWh of carbon dioxide,9355,0.000974,electric
google constructed 7315 touch which released 0.00429 km^2 of carbon dioxide,7315,0.00429,land
cars traveled 306 slide which released 9.44 km of carbon emissions,306,9.44,transportation
people bought 4579 energy which produced 0.013 tons of CO2,4579,0.013,consumer
workforce solutions will create 1652 bowl which generating 0.0297 tons of carbon dioxide,1652,0.0297,manufacturing
goldman sachs will consumes 2663 valuable which generating 721.0 kWh of carbon emissions,2663,721.0,electric
workforce solutions will construct 9484 feedback which producing 0.831 km^2 of CO2,9484,0.831,land
employees will transport 3527 dance which producing 0.00369 km of CO2,3527,0.00369,transportation
customers will buy 8262 location which generating 63.9 tons of carbon emissions,8262,63.9,consumer
goldman sachs mass-produced 7511 message which released 64.7 tons of carbon dioxide,7511,64.7,manufacturing
lockheed martin used 9065 connection which produced 0.00761 kWh of CO2,9065,0.00761,electric
google occupied 7612 refuse which released 0.00086 km^2 of carbon dioxide,7612,0.00086,land
cars transported 8965 bill which produced 0.000975 km of carbon emissions,8965,0.000975,transportation
consumers purchased 7981 patience which generated 3.54 tons of carbon dioxide,7981,3.54,consumer
workforce solutions will fabricate 3497 police which generating 0.0672 tons of carbon dioxide,3497,0.0672,manufacturing
lockheed martin will generates 5614 bread which producing 0.00306 kWh of carbon dioxide,5614,0.00306,electric
essilorluxottica will build 3780 concentrate which generating 0.903 km^2 of carbon dioxide,3780,0.903,land
mckesson will transport 8758 life which releasing 660.0 km of carbon emissions,8758,660.0,transportation
customers will purchase 851 pizza which releasing 0.0302 tons of carbon dioxide,851,0.0302,consumer
mckesson mass-produced 502 space which generated 29.7 tons of CO2,502,29.7,manufacturing
essilorluxottica used 9840 map which generated 37.3 kWh of carbon emissions,9840,37.3,electric
lockheed martin built 5613 land which generated 0.000764 km^2 of CO2,5613,0.000764,land
carmax traveled 3840 mail which released 145.0 km of carbon emissions,3840,145.0,transportation
people bought 3065 purpose which produced 0.00732 tons of carbon dioxide,3065,0.00732,consumer
goldman sachs will mass-produce 2707 fish which producing 3.5 tons of carbon dioxide,2707,3.5,manufacturing
tyler technologies will generates 1224 laugh which producing 848.0 kWh of carbon emissions,1224,848.0,electric
we will construct 5007 sugar which generating 0.00378 km^2 of CO2,5007,0.00378,land
cars will travel 8612 response which generating 449.0 km of carbon dioxide,8612,449.0,transportation
purchasers will purchase 8231 procedure which releasing 187.0 tons of carbon dioxide,8231,187.0,consumer
lockheed martin mass-produced 6295 stable which generated 53.1 tons of CO2,6295,53.1,manufacturing
workforce solutions generated 1415 revolution which generated 0.817 kWh of carbon emissions,1415,0.817,electric
lockheed martin constructed 2282 engineer which generated 9.52 km^2 of carbon dioxide,2282,9.52,land
mckesson traveled 7439 cover which produced 0.00984 km of carbon dioxide,7439,0.00984,transportation
people bought 2053 collar which produced 50.3 tons of carbon dioxide,2053,50.3,consumer
mckesson will fabricate 5487 platform which producing 836.0 tons of carbon emissions,5487,836.0,manufacturing
stateFarm will consumes 6970 hook which releasing 0.00657 kWh of CO2,6970,0.00657,electric
lockheed martin will acquire 3970 building which generating 5.1e-05 km^2 of carbon emissions,3970,5.1e-05,land
Usaa will ship 7118 attack which producing 30.9 km of carbon emissions,7118,30.9,transportation
customers will buy 3502 state which releasing 89.3 tons of CO2,3502,89.3,consumer
lockheed martin fabricated 8792 mark which produced 0.959 tons of carbon dioxide,8792,0.959,manufacturing
carmax consumed 3213 criticism which generated 0.0821 kWh of carbon dioxide,3213,0.0821,electric
statefarm constructed 1716 swim which released 976.0 km^2 of carbon dioxide,1716,976.0,land
carmax transported 5078 role which released 0.095 km of carbon emissions,5078,0.095,transportation
purchasers purchased 3773 lock which released 0.288 tons of CO2,3773,0.288,consumer
workforce solutions will manufacture 452 bicycle which generating 0.00733 tons of CO2,452,0.00733,manufacturing
Usaa will uses 5383 bedroom which generating 0.000534 kWh of carbon emissions,5383,0.000534,electric
we will occupy 6408 priority which generating 0.163 km^2 of CO2,6408,0.163,land
carmax will transport 2199 ad which producing 140.0 km of carbon emissions,2199,140.0,transportation
consumers will purchase 6966 buyer which producing 0.000165 tons of CO2,6966,0.000165,consumer
stateFarm produced 7724 exercise which produced 79.7 tons of carbon dioxide,7724,79.7,manufacturing
pepsico generated 319 campaign which generated 0.751 kWh of CO2,319,0.751,electric
pepsico acquired 998 discipline which released 945.0 km^2 of carbon dioxide,998,945.0,land
carmax transported 3260 relative which produced 0.0087 km of CO2,3260,0.0087,transportation
customers bought 7708 research which produced 0.783 tons of CO2,7708,0.783,consumer
stateFarm will manufacture 3884 black which generating 15.9 tons of carbon dioxide,3884,15.9,manufacturing
the company will generates 6978 agreement which releasing 0.658 kWh of carbon dioxide,6978,0.658,electric
company will acquire 4887 passion which generating 0.00975 km^2 of carbon dioxide,4887,0.00975,land
cars will travel 7046 dump which releasing 80.5 km of carbon emissions,7046,80.5,transportation
people will purchase 7532 apartment which generating 220.0 tons of carbon emissions,7532,220.0,consumer
mckesson manufactured 1230 demand which generated 123.0 tons of carbon dioxide,1230,123.0,manufacturing
we consumed 866 restaurant which generated 110.0 kWh of carbon emissions,866,110.0,electric
company occupied 2596 fuel which produced 96.1 km^2 of CO2,2596,96.1,land
Usaa shipped 3290 dealer which produced 0.817 km of carbon emissions,3290,0.817,transportation
consumers purchased 2165 bad which released 5.28 tons of carbon emissions,2165,5.28,consumer
carmax will fabricate 4885 quiet which producing 0.000497 tons of carbon dioxide,4885,0.000497,manufacturing
goldman sachs will uses 2048 week which releasing 0.904 kWh of carbon dioxide,2048,0.904,electric
the company will occupy 2345 bedroom which generating 44.1 km^2 of CO2,2345,44.1,land
carmax will ship 644 internet which releasing 7.12 km of carbon dioxide,644,7.12,transportation
people will buy 2363 present which generating 737.0 tons of carbon dioxide,2363,737.0,consumer
carmax mass-produced 8840 frame which generated 341.0 tons of CO2,8840,341.0,manufacturing
google consumed 9241 rope which produced 571.0 kWh of CO2,9241,571.0,electric
tyler technologies acquired 4096 click which released 9.69 km^2 of CO2,4096,9.69,land
trains traveled 4845 guest which generated 3.6 km of carbon dioxide,4845,3.6,transportation
customers purchased 5206 panic which released 0.0963 tons of CO2,5206,0.0963,consumer
we will mass-produce 6497 letter which generating 0.0344 tons of carbon emissions,6497,0.0344,manufacturing
pepsico will generates 2543 length which producing 0.252 kWh of carbon emissions,2543,0.252,electric
tyler technologies will occupy 4007 hope which generating 55.0 km^2 of carbon dioxide,4007,55.0,land
statefarm will transport 9432 driver which releasing 0.00146 km of CO2,9432,0.00146,transportation
purchasers will buy 1922 record which releasing 8.5e-05 tons of carbon emissions,1922,8.5e-05,consumer
we mass-produced 5729 daughter which produced 3.48 tons of carbon emissions,5729,3.48,manufacturing
pepsico used 8148 significance which released 67.3 kWh of carbon dioxide,8148,67.3,electric
we constructed 1411 cash which released 0.0865 km^2 of CO2,1411,0.0865,land
